Displacement,Label
0.05563405,Undamaged
0.05568195,Undamaged
0.055729481,Undamaged
0.055780468,Undamaged
0.055835156,Undamaged
0.055889945,Undamaged
0.055942006,Undamaged
0.05599392,Undamaged
0.056042873,Undamaged
0.056090728,Undamaged
0.056135713,Undamaged
0.056178345,Undamaged
0.056221157,Undamaged
0.056264354,Undamaged
0.056305144,Undamaged
0.056343066,Undamaged
0.05637813,Undamaged
0.056414432,Undamaged
0.056450236,Undamaged
0.056485296,Undamaged
0.056521351,Undamaged
0.056558417,Undamaged
0.056592522,Undamaged
0.056625448,Undamaged
0.056656511,Undamaged
0.056690083,Undamaged
0.056725435,Undamaged
0.056758213,Undamaged
0.056790237,Undamaged
0.056820543,Undamaged
0.05684963,Undamaged
0.056876935,Undamaged
0.056901394,Undamaged
0.056926315,Undamaged
0.056949168,Undamaged
0.056973671,Undamaged
0.056999523,Undamaged
0.057027331,Undamaged
0.05705451,Undamaged
0.057080893,Undamaged
0.05710769,Undamaged
0.057132739,Undamaged
0.057157926,Undamaged
0.057184365,Undamaged
0.057210727,Undamaged
0.057235601,Undamaged
0.05725979,Undamaged
0.057285417,Undamaged
0.057309441,Undamaged
0.0573291,Undamaged
0.057347122,Undamaged
0.057364034,Undamaged
0.057378541,Undamaged
0.057391661,Undamaged
0.057406563,Undamaged
0.057422264,Undamaged
0.057436316,Undamaged
0.057447714,Undamaged
0.057454935,Undamaged
0.057457995,Undamaged
0.057458745,Undamaged
0.057456253,Undamaged
0.057451838,Undamaged
0.057446097,Undamaged
0.057437894,Undamaged
0.057431321,Undamaged
0.057425604,Undamaged
0.057421143,Undamaged
0.057419271,Undamaged
0.057415842,Undamaged
0.057407681,Undamaged
0.057397016,Undamaged
0.057387162,Undamaged
0.057378092,Undamaged
0.057371646,Undamaged
0.057365603,Undamaged
0.057356756,Undamaged
0.057346393,Undamaged
0.057337988,Undamaged
0.057332354,Undamaged
0.057329729,Undamaged
0.057328845,Undamaged
0.057327118,Undamaged
0.057325051,Undamaged
0.057323959,Undamaged
0.057319923,Undamaged
0.057311437,Undamaged
0.057299134,Undamaged
0.05728521,Undamaged
0.057273352,Undamaged
0.0572634,Undamaged
0.057251209,Undamaged
0.057235243,Undamaged
0.057220067,Undamaged
0.05720718,Undamaged
0.057196108,Undamaged
0.057181845,Undamaged
0.057164048,Undamaged
0.057146182,Undamaged
0.057128811,Undamaged
0.057113611,Undamaged
0.057099114,Undamaged
0.057083008,Undamaged
0.057065466,Undamaged
0.057045801,Undamaged
0.057025564,Undamaged
0.057005008,Undamaged
0.056984969,Undamaged
0.056966678,Undamaged
0.056946897,Undamaged
0.056927637,Undamaged
0.056907108,Undamaged
0.056886205,Undamaged
0.056866486,Undamaged
0.056846037,Undamaged
0.056827751,Undamaged
0.056810743,Undamaged
0.056795634,Undamaged
0.056781032,Undamaged
0.056768318,Undamaged
0.056754098,Undamaged
0.056738162,Undamaged
0.056721893,Undamaged
0.056704844,Undamaged
0.056688214,Undamaged
0.056673485,Undamaged
0.056658001,Undamaged
0.056641715,Undamaged
0.056622563,Undamaged
0.056602525,Undamaged
0.056583047,Undamaged
0.056565989,Undamaged
0.056551226,Undamaged
0.056535009,Undamaged
0.056515511,Undamaged
0.056497066,Undamaged
0.056480128,Undamaged
0.05646598,Undamaged
0.056455047,Undamaged
0.056446574,Undamaged
0.056436544,Undamaged
0.056423647,Undamaged
0.056411619,Undamaged
0.056401649,Undamaged
0.056390807,Undamaged
0.056381093,Undamaged
0.056372538,Undamaged
0.056363457,Undamaged
0.05635275,Undamaged
0.056340067,Undamaged
0.056323797,Undamaged
0.056306343,Undamaged
0.056285997,Undamaged
0.056263546,Undamaged
0.056236931,Undamaged
0.056205797,Undamaged
0.056171899,Undamaged
0.056136648,Undamaged
0.056099203,Undamaged
0.056062183,Undamaged
0.056025728,Undamaged
0.055990451,Undamaged
0.05595288,Undamaged
0.055912615,Undamaged
0.055873395,Undamaged
0.055835621,Undamaged
0.055798056,Undamaged
0.055757474,Undamaged
0.055715224,Undamaged
0.05567429,Undamaged
0.05563344,Undamaged
0.05559306,Undamaged
0.055553768,Undamaged
0.055516258,Undamaged
0.055476568,Undamaged
0.055436212,Undamaged
0.05539644,Undamaged
0.055357279,Undamaged
0.055318039,Undamaged
0.055281373,Undamaged
0.055247454,Undamaged
0.05521138,Undamaged
0.055173013,Undamaged
0.055132654,Undamaged
0.055093023,Undamaged
0.055051481,Undamaged
0.05500937,Undamaged
0.054968811,Undamaged
0.054926013,Undamaged
0.054879408,Undamaged
0.054829996,Undamaged
0.054780825,Undamaged
0.054732325,Undamaged
0.054682878,Undamaged
0.054632128,Undamaged
0.054581994,Undamaged
0.054532033,Undamaged
0.054478144,Undamaged
0.054421314,Undamaged
0.054365478,Undamaged
0.0543076,Undamaged
0.054249125,Undamaged
0.054190525,Undamaged
0.054129952,Undamaged
0.054065541,Undamaged
0.053999011,Undamaged
0.053933454,Undamaged
0.053870141,Undamaged
0.053808107,Undamaged
0.053746749,Undamaged
0.053686028,Undamaged
0.053626469,Undamaged
0.053567884,Undamaged
0.053512448,Undamaged
0.053459733,Undamaged
0.053407216,Undamaged
0.053353348,Undamaged
0.053297444,Undamaged
0.053241529,Undamaged
0.053187082,Undamaged
0.053133548,Undamaged
0.053082112,Undamaged
0.053034105,Undamaged
0.052989412,Undamaged
0.052946945,Undamaged
0.052905558,Undamaged
0.052864415,Undamaged
0.052822331,Undamaged
0.052778345,Undamaged
0.052732963,Undamaged
0.052688645,Undamaged
0.052641424,Undamaged
0.052591441,Undamaged
0.052542738,Undamaged
0.052496115,Undamaged
0.052449981,Undamaged
0.052404234,Undamaged
0.05235849,Undamaged
0.052312374,Undamaged
0.052266117,Undamaged
0.052218328,Undamaged
0.052167134,Undamaged
0.052113375,Undamaged
0.05205959,Undamaged
0.052006753,Undamaged
0.051953022,Undamaged
0.051896491,Undamaged
0.051838386,Undamaged
0.051781724,Undamaged
0.05172545,Undamaged
0.05166816,Undamaged
0.051609843,Undamaged
0.051552483,Undamaged
0.05149632,Undamaged
0.051438689,Undamaged
0.051379762,Undamaged
0.051321194,Undamaged
0.051262878,Undamaged
0.051204706,Undamaged
0.051145201,Undamaged
0.051085882,Undamaged
0.051029271,Undamaged
0.050974376,Undamaged
0.050919801,Undamaged
0.050868571,Undamaged
0.050818634,Undamaged
0.050767886,Undamaged
0.050719307,Undamaged
0.050672213,Undamaged
0.050626734,Undamaged
0.050582829,Undamaged
0.050540546,Undamaged
0.050500829,Undamaged
0.050459813,Undamaged
0.0504182,Undamaged
0.050376546,Undamaged
0.050335536,Undamaged
0.050292909,Undamaged
0.050247668,Undamaged
0.050199363,Undamaged
0.050150981,Undamaged
0.050104294,Undamaged
0.050054826,Undamaged
0.050002605,Undamaged
0.049951138,Undamaged
0.049898043,Undamaged
0.049847704,Undamaged
0.049799982,Undamaged
0.04975282,Undamaged
0.049706643,Undamaged
0.049661637,Undamaged
0.049617006,Undamaged
0.049573611,Undamaged
0.049529868,Undamaged
0.049485579,Undamaged
0.049439311,Undamaged
0.049389866,Undamaged
0.04933901,Undamaged
0.049290555,Undamaged
0.049240202,Undamaged
0.049187558,Undamaged
0.049134317,Undamaged
0.049080532,Undamaged
0.049025262,Undamaged
0.048966824,Undamaged
0.048905067,Undamaged
0.048841019,Undamaged
0.048775147,Undamaged
0.048707965,Undamaged
0.048640868,Undamaged
0.048575809,Undamaged
0.048512273,Undamaged
0.048448939,Undamaged
0.048388622,Undamaged
0.048332078,Undamaged
0.048277271,Undamaged
0.04822046,Undamaged
0.048162308,Undamaged
0.048107042,Undamaged
0.048054317,Undamaged
0.048000893,Undamaged
0.047947777,Undamaged
0.047895254,Undamaged
0.047842152,Undamaged
0.047790917,Undamaged
0.04773961,Undamaged
0.047689093,Undamaged
0.047642202,Undamaged
0.047598986,Undamaged
0.047558193,Undamaged
0.047519718,Undamaged
0.047483046,Undamaged
0.047447064,Undamaged
0.047412306,Undamaged
0.047376244,Undamaged
0.047341103,Undamaged
0.047306741,Undamaged
0.047271787,Undamaged
0.047237951,Undamaged
0.047204032,Undamaged
0.047170726,Undamaged
0.04713747,Undamaged
0.047104175,Undamaged
0.047073936,Undamaged
0.047047666,Undamaged
0.047025009,Undamaged
0.047006588,Undamaged
0.046992525,Undamaged
0.046982359,Undamaged
0.046975049,Undamaged
0.046969187,Undamaged
0.046963095,Undamaged
0.046955751,Undamaged
0.046947196,Undamaged
0.046936946,Undamaged
0.046925545,Undamaged
0.046911834,Undamaged
0.046899665,Undamaged
0.046889141,Undamaged
0.046882219,Undamaged
0.04687671,Undamaged
0.046871625,Undamaged
0.046867724,Undamaged
0.046863384,Undamaged
0.04685794,Undamaged
0.046852135,Undamaged
0.046847546,Undamaged
0.046845864,Undamaged
0.046845868,Undamaged
0.046843325,Undamaged
0.046840093,Undamaged
0.046837622,Undamaged
0.046837723,Undamaged
0.046837555,Undamaged
0.046838558,Undamaged
0.046843836,Undamaged
0.046853269,Undamaged
0.046865029,Undamaged
0.046877871,Undamaged
0.046892173,Undamaged
0.046906307,Undamaged
0.046918856,Undamaged
0.046931753,Undamaged
0.04694526,Undamaged
0.046957625,Undamaged
0.046968211,Undamaged
0.046981833,Undamaged
0.046999219,Undamaged
0.047018582,Undamaged
0.047037129,Undamaged
0.04705678,Undamaged
0.04707411,Undamaged
0.047091747,Undamaged
0.047112486,Undamaged
0.047136184,Undamaged
0.047157701,Undamaged
0.047177455,Undamaged
0.047196603,Undamaged
0.047215503,Undamaged
0.047234342,Undamaged
0.047250725,Undamaged
0.047266135,Undamaged
0.047281474,Undamaged
0.047297481,Undamaged
0.047315545,Undamaged
0.04733729,Undamaged
0.047360661,Undamaged
0.047381264,Undamaged
0.047398895,Undamaged
0.047415632,Undamaged
0.047430414,Undamaged
0.047442142,Undamaged
0.047450666,Undamaged
0.047456982,Undamaged
0.047462027,Undamaged
0.047468033,Undamaged
0.047472049,Undamaged
0.047475123,Undamaged
0.047475737,Undamaged
0.047477538,Undamaged
0.047477291,Undamaged
0.047473433,Undamaged
0.04746955,Undamaged
0.047467987,Undamaged
0.047466816,Undamaged
0.047464767,Undamaged
0.047464271,Undamaged
0.047462245,Undamaged
0.047461701,Undamaged
0.047463954,Undamaged
0.04747061,Undamaged
0.04748146,Undamaged
0.047494753,Undamaged
0.047510875,Undamaged
0.047527894,Undamaged
0.0475456,Undamaged
0.047565966,Undamaged
0.047587541,Undamaged
0.047610137,Undamaged
0.047631138,Undamaged
0.047653368,Undamaged
0.047675993,Undamaged
0.047698235,Undamaged
0.047720208,Undamaged
0.047742721,Undamaged
0.047763248,Undamaged
0.047783025,Undamaged
0.04780352,Undamaged
0.047822438,Undamaged
0.047842813,Undamaged
0.04786369,Undamaged
0.047884551,Undamaged
0.047908231,Undamaged
0.047935821,Undamaged
0.047963759,Undamaged
0.047989986,Undamaged
0.048016876,Undamaged
0.048047051,Undamaged
0.048075594,Undamaged
0.048099207,Undamaged
0.048119665,Undamaged
0.04814272,Undamaged
0.048169037,Undamaged
0.048195646,Undamaged
0.04822359,Undamaged
0.048253719,Undamaged
0.048284678,Undamaged
0.048315135,Undamaged
0.048347926,Undamaged
0.048382217,Undamaged
0.04841926,Undamaged
0.048458351,Undamaged
0.04849659,Undamaged
0.048533239,Undamaged
0.048567695,Undamaged
0.048599371,Undamaged
0.048629224,Undamaged
0.048659529,Undamaged
0.048689374,Undamaged
0.048717208,Undamaged
0.048743872,Undamaged
0.048768134,Undamaged
0.048790218,Undamaged
0.048809084,Undamaged
0.048826756,Undamaged
0.048846453,Undamaged
0.048867358,Undamaged
0.048889653,Undamaged
0.048911144,Undamaged
0.048933215,Undamaged
0.048955678,Undamaged
0.048977386,Undamaged
0.048998218,Undamaged
0.049019484,Undamaged
0.049040703,Undamaged
0.04906058,Undamaged
0.049077051,Undamaged
0.049092211,Undamaged
0.049108149,Undamaged
0.049126277,Undamaged
0.049146373,Undamaged
0.049166708,Undamaged
0.049188167,Undamaged
0.049207882,Undamaged
0.049223976,Undamaged
0.049237017,Undamaged
0.049251086,Undamaged
0.049267211,Undamaged
0.049285711,Undamaged
0.049304381,Undamaged
0.049321574,Undamaged
0.049339827,Undamaged
0.049358514,Undamaged
0.049379369,Undamaged
0.049400992,Undamaged
0.049425465,Undamaged
0.049452193,Undamaged
0.049481202,Undamaged
0.04950822,Undamaged
0.049534017,Undamaged
0.049561707,Undamaged
0.049592608,Undamaged
0.049622359,Undamaged
0.049651163,Undamaged
0.049680287,Undamaged
0.04970698,Undamaged
0.049733427,Undamaged
0.049760534,Undamaged
0.049789629,Undamaged
0.049817809,Undamaged
0.049843907,Undamaged
0.049869241,Undamaged
0.049893578,Undamaged
0.049916377,Undamaged
0.049935532,Undamaged
0.049950461,Undamaged
0.049961483,Undamaged
0.049968894,Undamaged
0.04997655,Undamaged
0.049985334,Undamaged
0.049994344,Undamaged
0.050002106,Undamaged
0.050009042,Undamaged
0.050017758,Undamaged
0.05002881,Undamaged
0.050040867,Undamaged
0.050052824,Undamaged
0.050066315,Undamaged
0.050081236,Undamaged
0.050096448,Undamaged
0.050111106,Undamaged
0.050125752,Undamaged
0.050139204,Undamaged
0.050152834,Undamaged
0.050166401,Undamaged
0.050181948,Undamaged
0.050199588,Undamaged
0.050216499,Undamaged
0.05023139,Undamaged
0.050244051,Undamaged
0.050253498,Undamaged
0.050261424,Undamaged
0.050267181,Undamaged
0.050274122,Undamaged
0.050280341,Undamaged
0.050284297,Undamaged
0.050289482,Undamaged
0.050294829,Undamaged
0.050299439,Undamaged
0.050305803,Undamaged
0.05031386,Undamaged
0.050321024,Undamaged
0.050329817,Undamaged
0.050340896,Undamaged
0.050349832,Undamaged
0.050358502,Undamaged
0.050364617,Undamaged
0.050370782,Undamaged
0.050378688,Undamaged
0.050388533,Undamaged
0.050401265,Undamaged
0.050415988,Undamaged
0.050428705,Undamaged
0.050438425,Undamaged
0.050446156,Undamaged
0.050452617,Undamaged
0.050456995,Undamaged
0.050461855,Undamaged
0.050467713,Undamaged
0.050475237,Undamaged
0.050483604,Undamaged
0.050490761,Undamaged
0.050494332,Undamaged
0.050495389,Undamaged
0.050493762,Undamaged
0.050488264,Undamaged
0.050479968,Undamaged
0.050472602,Undamaged
0.050468472,Undamaged
0.050466083,Undamaged
0.050464955,Undamaged
0.050466227,Undamaged
0.050469395,Undamaged
0.05047076,Undamaged
0.050469294,Undamaged
0.05046863,Undamaged
0.050470165,Undamaged
0.05046919,Undamaged
0.050466327,Undamaged
0.050463615,Undamaged
0.050459794,Undamaged
0.050455328,Undamaged
0.050451316,Undamaged
0.050446576,Undamaged
0.050439482,Undamaged
0.050431861,Undamaged
0.050424983,Undamaged
0.050419814,Undamaged
0.050411636,Undamaged
0.050401298,Undamaged
0.050393712,Undamaged
0.050387887,Undamaged
0.05038117,Undamaged
0.05037234,Undamaged
0.050365139,Undamaged
0.050357127,Undamaged
0.050345954,Undamaged
0.050330925,Undamaged
0.050312866,Undamaged
0.050294357,Undamaged
0.050275987,Undamaged
0.050255888,Undamaged
0.050235718,Undamaged
0.050212217,Undamaged
0.050185952,Undamaged
0.050162847,Undamaged
0.050142093,Undamaged
0.050119812,Undamaged
0.050098294,Undamaged
0.050077617,Undamaged
0.050059799,Undamaged
0.050043157,Undamaged
0.050026112,Undamaged
0.050010979,Undamaged
0.04999581,Undamaged
0.049977404,Undamaged
0.049955507,Undamaged
0.049932795,Undamaged
0.049910665,Undamaged
0.049887204,Undamaged
0.049863753,Undamaged
0.049841646,Undamaged
0.049820228,Undamaged
0.049798457,Undamaged
0.04977438,Undamaged
0.049748402,Undamaged
0.049723407,Undamaged
0.049697549,Undamaged
0.049675137,Undamaged
0.049656854,Undamaged
0.049641288,Undamaged
0.049628216,Undamaged
0.049615865,Undamaged
0.049606711,Undamaged
0.049599604,Undamaged
0.04959557,Undamaged
0.049592198,Undamaged
0.04958784,Undamaged
0.049584012,Undamaged
0.04958193,Undamaged
0.04958259,Undamaged
0.049584874,Undamaged
0.049587017,Undamaged
0.049589416,Undamaged
0.049593568,Undamaged
0.049599753,Undamaged
0.049607206,Undamaged
0.049612507,Undamaged
0.049618691,Undamaged
0.049626288,Undamaged
0.049634749,Undamaged
0.049639836,Undamaged
0.049641243,Undamaged
0.049640439,Undamaged
0.049642532,Undamaged
0.049646561,Undamaged
0.049650149,Undamaged
0.049653159,Undamaged
0.049656941,Undamaged
0.049661365,Undamaged
0.049667079,Undamaged
0.049676365,Undamaged
0.04968758,Undamaged
0.049697398,Undamaged
0.049705226,Undamaged
0.049714229,Undamaged
0.049722242,Undamaged
0.049727254,Undamaged
0.049729297,Undamaged
0.049731708,Undamaged
0.049734605,Undamaged
0.049738487,Undamaged
0.049743198,Undamaged
0.049747942,Undamaged
0.049752509,Undamaged
0.0497574,Undamaged
0.049762955,Undamaged
0.049768885,Undamaged
0.049775626,Undamaged
0.049779865,Undamaged
0.049783376,Undamaged
0.049788338,Undamaged
0.049793706,Undamaged
0.049797304,Undamaged
0.049797365,Undamaged
0.049794213,Undamaged
0.049791185,Undamaged
0.049789142,Undamaged
0.049785339,Undamaged
0.049781041,Undamaged
0.04977439,Undamaged
0.049767794,Undamaged
0.049762636,Undamaged
0.049757061,Undamaged
0.049749516,Undamaged
0.049742907,Undamaged
0.049733738,Undamaged
0.049721891,Undamaged
0.049706515,Undamaged
0.049687774,Undamaged
0.049668171,Undamaged
0.049649785,Undamaged
0.049632081,Undamaged
0.049617984,Undamaged
0.04960781,Undamaged
0.049601999,Undamaged
0.049599008,Undamaged
0.0495957,Undamaged
0.049591971,Undamaged
0.049587115,Undamaged
0.049578295,Undamaged
0.049565833,Undamaged
0.049553114,Undamaged
0.049539078,Undamaged
0.049524119,Undamaged
0.049508711,Undamaged
0.049494281,Undamaged
0.049481273,Undamaged
0.049469551,Undamaged
0.049459871,Undamaged
0.049451578,Undamaged
0.049441842,Undamaged
0.049430068,Undamaged
0.049421122,Undamaged
0.049415055,Undamaged
0.049409372,Undamaged
0.049403906,Undamaged
0.049396915,Undamaged
0.04939014,Undamaged
0.049383962,Undamaged
0.049378443,Undamaged
0.049372672,Undamaged
0.049365642,Undamaged
0.049359221,Undamaged
0.049356889,Undamaged
0.049357243,Undamaged
0.049356123,Undamaged
0.049355085,Undamaged
0.049351313,Undamaged
0.049344667,Undamaged
0.049336967,Undamaged
0.049330194,Undamaged
0.049322495,Undamaged
0.049314917,Undamaged
0.049308026,Undamaged
0.049301432,Undamaged
0.049298092,Undamaged
0.049297389,Undamaged
0.049293611,Undamaged
0.049286831,Undamaged
0.049279353,Undamaged
0.049272451,Undamaged
0.049263764,Undamaged
0.049255418,Undamaged
0.049250347,Undamaged
0.049247961,Undamaged
0.049246765,Undamaged
0.049244955,Undamaged
0.04924593,Undamaged
0.049247966,Undamaged
0.049249595,Undamaged
0.049251572,Undamaged
0.049254105,Undamaged
0.049253403,Undamaged
0.049248437,Undamaged
0.049241737,Undamaged
0.049236657,Undamaged
0.049232261,Undamaged
0.049224948,Undamaged
0.049214934,Undamaged
0.049202204,Undamaged
0.049189189,Undamaged
0.049176277,Undamaged
0.049164582,Undamaged
0.0491504,Undamaged
0.049133053,Undamaged
0.049113355,Undamaged
0.049091615,Undamaged
0.049072955,Undamaged
0.049057377,Undamaged
0.049040818,Undamaged
0.049025305,Undamaged
0.049008019,Undamaged
0.048990097,Undamaged
0.048972385,Undamaged
0.048953995,Undamaged
0.048937066,Undamaged
0.048920023,Undamaged
0.048903412,Undamaged
0.048889721,Undamaged
0.048876892,Undamaged
0.048866122,Undamaged
0.048857872,Undamaged
0.048848656,Undamaged
0.048836643,Undamaged
0.048823962,Undamaged
0.048811715,Undamaged
0.048798449,Undamaged
0.048783549,Undamaged
0.048770139,Undamaged
0.048760736,Undamaged
0.048753815,Undamaged
0.048749621,Undamaged
0.048747622,Undamaged
0.048745736,Undamaged
0.048743206,Undamaged
0.048741088,Undamaged
0.048740724,Undamaged
0.048739963,Undamaged
0.048736262,Undamaged
0.048729656,Undamaged
0.048723037,Undamaged
0.048718933,Undamaged
0.048718605,Undamaged
0.04871938,Undamaged
0.048721869,Undamaged
0.048725099,Undamaged
0.048731856,Undamaged
0.048742525,Undamaged
0.048756063,Undamaged
0.048770937,Undamaged
0.048785619,Undamaged
0.048800362,Undamaged
0.048812874,Undamaged
0.048823384,Undamaged
0.04883292,Undamaged
0.048842392,Undamaged
0.048852202,Undamaged
0.048860621,Undamaged
0.048867988,Undamaged
0.048873391,Undamaged
0.048876617,Undamaged
0.048877697,Undamaged
0.048880434,Undamaged
0.048884522,Undamaged
0.048886794,Undamaged
0.048891431,Undamaged
0.048899148,Undamaged
0.048906376,Undamaged
0.048911419,Undamaged
0.04891827,Undamaged
0.048923831,Undamaged
0.048926193,Undamaged
0.048926817,Undamaged
0.04892794,Undamaged
0.048927629,Undamaged
0.04892968,Undamaged
0.048934014,Undamaged
0.048938134,Undamaged
0.048944692,Undamaged
0.048954758,Undamaged
0.048966151,Undamaged
0.048977605,Undamaged
0.048989113,Undamaged
0.049002293,Undamaged
0.049017419,Undamaged
0.049031427,Undamaged
0.049043378,Undamaged
0.049054415,Undamaged
0.049067492,Undamaged
0.049083092,Undamaged
0.049099795,Undamaged
0.04911493,Undamaged
0.049132911,Undamaged
0.049155191,Undamaged
0.049180517,Undamaged
0.049207759,Undamaged
0.049235154,Undamaged
0.049262195,Undamaged
0.049291068,Undamaged
0.049320067,Undamaged
0.049349988,Undamaged
0.049379212,Undamaged
0.049408636,Undamaged
0.049437934,Undamaged
0.049467978,Undamaged
0.049501179,Undamaged
0.049536663,Undamaged
0.049572645,Undamaged
0.049611193,Undamaged
0.049653402,Undamaged
0.049697455,Undamaged
0.049742056,Undamaged
0.049787577,Undamaged
0.049833953,Undamaged
0.049879006,Undamaged
0.04992257,Undamaged
0.049967694,Undamaged
0.050015652,Undamaged
0.050064794,Undamaged
0.050112722,Undamaged
0.050162976,Undamaged
0.050214921,Undamaged
0.050266835,Undamaged
0.050318803,Undamaged
0.05036943,Undamaged
0.050416475,Undamaged
0.050461826,Undamaged
0.050508664,Undamaged
0.050555748,Undamaged
0.05060003,Undamaged
0.050643063,Undamaged
0.050686822,Undamaged
0.05072856,Undamaged
0.050770845,Undamaged
0.050813518,Undamaged
0.050858869,Undamaged
0.05090683,Undamaged
0.050952692,Undamaged
0.051000235,Undamaged
0.051049219,Undamaged
0.05109959,Undamaged
0.051152877,Undamaged
0.051209023,Undamaged
0.051268067,Undamaged
0.051330263,Undamaged
0.051394907,Undamaged
0.051461624,Undamaged
0.051530186,Undamaged
0.051599421,Undamaged
0.051669595,Undamaged
0.051741489,Undamaged
0.051811541,Undamaged
0.051882156,Undamaged
0.051953855,Undamaged
0.052025763,Undamaged
0.052099182,Undamaged
0.052175663,Undamaged
0.052255862,Undamaged
0.052337129,Undamaged
0.052419015,Undamaged
0.052502774,Undamaged
0.052586484,Undamaged
0.052667925,Undamaged
0.052746632,Undamaged
0.05282327,Undamaged
0.052901499,Undamaged
0.052981482,Undamaged
0.053060708,Undamaged
0.053137491,Undamaged
0.053213047,Undamaged
0.053286715,Undamaged
0.053357911,Undamaged
0.053429403,Undamaged
0.053502088,Undamaged
0.053575449,Undamaged
0.053650517,Undamaged
0.053728987,Undamaged
0.053809299,Undamaged
0.053889299,Undamaged
0.053970608,Undamaged
0.054052184,Undamaged
0.054131447,Undamaged
0.054208877,Undamaged
0.054285818,Undamaged
0.054365139,Undamaged
0.054445909,Undamaged
0.054524479,Undamaged
0.054598801,Undamaged
0.054671432,Undamaged
0.054745579,Undamaged
0.054820047,Undamaged
0.054894107,Undamaged
0.054966215,Undamaged
0.055037304,Undamaged
0.055109568,Undamaged
0.055180071,Undamaged
0.055248686,Undamaged
0.055318011,Undamaged
0.055388587,Undamaged
0.055456888,Undamaged
0.055525347,Undamaged
0.055597389,Undamaged
0.055671841,Undamaged
0.055746328,Undamaged
0.055822685,Undamaged
0.055900015,Undamaged
0.055975561,Undamaged
0.056048164,Undamaged
0.056120579,Undamaged
0.05619013,Undamaged
0.056257493,Undamaged
0.056326952,Undamaged
0.056400288,Undamaged
0.056476315,Undamaged
0.056553293,Undamaged
0.056631044,Undamaged
0.05671045,Undamaged
0.056792357,Undamaged
0.056876584,Undamaged
0.056962302,Undamaged
0.057048774,Undamaged
0.057134827,Undamaged
0.057218488,Undamaged
0.057299003,Undamaged
0.0573794,Undamaged
0.05745723,Undamaged
0.057536297,Undamaged
0.057616551,Undamaged
0.057694842,Undamaged
0.057768389,Undamaged
0.05783715,Undamaged
0.057902763,Undamaged
0.057967811,Undamaged
0.058035175,Undamaged
0.058103441,Undamaged
0.058169708,Undamaged
0.058231767,Undamaged
0.058290316,Undamaged
0.058347185,Undamaged
0.058404883,Undamaged
0.058460577,Undamaged
0.058511225,Undamaged
0.058559064,Undamaged
0.058608062,Undamaged
0.058658666,Undamaged
0.058710218,Undamaged
0.058760627,Undamaged
0.058807846,Undamaged
0.058855838,Undamaged
0.058903353,Undamaged
0.058951203,Undamaged
0.058998617,Undamaged
0.059041778,Undamaged
0.059080428,Undamaged
0.059118252,Undamaged
0.059157733,Undamaged
0.059197713,Undamaged
0.059236303,Undamaged
0.059274245,Undamaged
0.059313708,Undamaged
0.059353982,Undamaged
0.059393614,Undamaged
0.05943343,Undamaged
0.059469222,Undamaged
0.059501948,Undamaged
0.059536603,Undamaged
0.059573787,Undamaged
0.059611315,Undamaged
0.059650706,Undamaged
0.059690644,Undamaged
0.059728731,Undamaged
0.05976689,Undamaged
0.059806127,Undamaged
0.059841861,Undamaged
0.059874877,Undamaged
0.059903481,Undamaged
0.059929667,Undamaged
0.059957037,Undamaged
0.059985108,Undamaged
0.060009845,Undamaged
0.060033533,Undamaged
0.060058749,Undamaged
0.060083734,Undamaged
0.060109721,Undamaged
0.060134024,Undamaged
0.060156701,Undamaged
0.060178101,Undamaged
0.060195787,Undamaged
0.060213054,Undamaged
0.060229282,Undamaged
0.060242454,Undamaged
0.060252252,Undamaged
0.060259879,Undamaged
0.06027017,Undamaged
0.060283145,Undamaged
0.060295279,Undamaged
0.060309164,Undamaged
0.060322939,Undamaged
0.060334575,Undamaged
0.060343756,Undamaged
0.060350391,Undamaged
0.060357242,Undamaged
0.060365919,Undamaged
0.060376754,Undamaged
0.060387384,Undamaged
0.060397996,Undamaged
0.060409937,Undamaged
0.060421272,Undamaged
0.060433854,Undamaged
0.060446245,Undamaged
0.060458825,Undamaged
0.060473556,Undamaged
0.060488703,Undamaged
0.060500808,Undamaged
0.060513415,Undamaged
0.060524165,Undamaged
0.060534124,Undamaged
0.060543869,Undamaged
0.060551089,Undamaged
0.060556539,Undamaged
0.060562487,Undamaged
0.060569305,Undamaged
0.060576834,Undamaged
0.060583841,Undamaged
0.060591478,Undamaged
0.060601032,Undamaged
0.060609449,Undamaged
0.060615148,Undamaged
0.060621896,Undamaged
0.060627823,Undamaged
0.060634007,Undamaged
0.060640012,Undamaged
0.060642906,Undamaged
0.060644397,Undamaged
0.060642339,Undamaged
0.060638669,Undamaged
0.060633566,Undamaged
0.060626026,Undamaged
0.060619761,Undamaged
0.060615409,Undamaged
0.060611377,Undamaged
0.060604885,Undamaged
0.060595927,Undamaged
0.060586136,Undamaged
0.060576811,Undamaged
0.060564327,Undamaged
0.060549732,Undamaged
0.060530401,Undamaged
0.060507304,Undamaged
0.060483837,Undamaged
0.060461265,Undamaged
0.060438769,Undamaged
0.060415087,Undamaged
0.060392079,Undamaged
0.060366629,Undamaged
0.060341868,Undamaged
0.060317335,Undamaged
0.060293391,Undamaged
0.060266943,Undamaged
0.060238309,Undamaged
0.060208351,Undamaged
0.060177063,Undamaged
0.060143344,Undamaged
0.060107713,Undamaged
0.060074023,Undamaged
